# BRON:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 210:         4.419       52.165      -0.20  VALKENBURG
# 225:         4.575       52.463       4.40  IJMUIDEN
# 235:         4.785       52.924       0.50  DE KOOY
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# T10N     = Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur; 
# TD       = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,    T,  T10,   TD,    P
# 
  210,20090125,   13,   55,     ,   12, 9935
  210,20090125,   14,   62,     ,   11, 9935
  210,20090125,   15,   56,     ,    7, 9941
  210,20090125,   16,   48,     ,    6, 9943
  210,20090125,   17,   45,     ,    2, 9944
  210,20090125,   18,   41,   35,    4, 9944
  210,20090125,   19,   38,     ,    0, 9946
  210,20090125,   20,   29,     ,    2, 9950
  210,20090125,   21,   25,     ,    0, 9956
  210,20090125,   22,   21,     ,   -1, 9958
  210,20090125,   23,   16,     ,   -4, 9964
  210,20090125,   24,   13,    7,   -6, 9966
  210,20090126,    1,    9,     ,   -8, 9966
  210,20090126,    2,    3,     ,  -10, 9972
  210,20090126,    3,    3,     ,   -8, 9974
  210,20090126,    4,    3,     ,   -7, 9978
  210,20090126,    5,    0,     ,   -8, 9981
  210,20090126,    6,    0,  -11,   -9, 9986
  210,20090126,    7,    1,     ,   -8, 9993
  210,20090126,    8,    3,     ,   -7,10002
  210,20090126,    9,    9,     ,   -5,10007
  210,20090126,   10,   12,     ,   -5,10016
  210,20090126,   11,   19,     ,   -2,10018
  210,20090126,   12,   33,   -8,    2,10021
  210,20090126,   13,   36,     ,    1,10024
  210,20090126,   14,   41,     ,    5,10028
  210,20090126,   15,   37,     ,    1,10033
  210,20090126,   16,   31,     ,   -3,10040
  210,20090126,   17,    3,     ,  -15,10046
  210,20090126,   18,   -7,  -32,  -19,10056
  210,20090126,   19,  -12,     ,  -19,10063
  210,20090126,   20,  -14,     ,  -20,10071
  210,20090126,   21,    5,     ,   -6,10077
  210,20090126,   22,  -10,     ,  -23,10082
  210,20090126,   23,   -4,     ,  -13,10090
  210,20090126,   24,   -8,  -45,  -15,10096
  210,20090127,    1,  -10,     ,  -13,10102
  210,20090127,    2,   -8,     ,  -11,10108
  210,20090127,    3,   -4,     ,   -8,10113
  210,20090127,    4,   -6,     ,  -10,10118
  210,20090127,    5,  -11,     ,  -15,10121
  210,20090127,    6,   -6,  -23,  -11,10128
  210,20090127,    7,   -6,     ,  -11,10135
  210,20090127,    8,   -6,     ,  -10,10144
  210,20090127,    9,   -7,     ,  -11,10149
  210,20090127,   10,   -2,     ,   -7,10152
  210,20090127,   11,    3,     ,   -5,10157
  210,20090127,   12,   10,   -8,   -3,10157
  210,20090127,   13,   18,     ,   -4,10152
  210,20090127,   14,   20,     ,   -5,10152
  210,20090127,   15,   19,     ,   -4,10161
  210,20090127,   16,    4,     ,  -12,10164
  210,20090127,   17,   -4,     ,  -14,10169
  210,20090127,   18,  -12,  -45,  -19,10172
  210,20090127,   19,   -2,     ,   -9,10168
  210,20090127,   20,  -20,     ,  -26,10172
  210,20090127,   21,  -14,     ,  -17,10173
  210,20090127,   22,  -27,     ,  -29,10177
  210,20090127,   23,  -14,     ,  -16,10174
  210,20090127,   24,  -21,  -71,  -23,10175
  210,20090128,    1,  -33,     ,  -35,10173
  210,20090128,    2,  -23,     ,  -24,10171
  210,20090128,    3,  -20,     ,  -20,10169
  210,20090128,    4,  -26,     ,  -26,10170
  210,20090128,    5,  -24,     ,  -24,10170
  210,20090128,    6,  -20,  -64,  -21,10172
  210,20090128,    7,  -21,     ,  -21,10175
  210,20090128,    8,  -18,     ,  -18,10176
  210,20090128,    9,  -17,     ,  -17,10178
  210,20090128,   10,  -15,     ,  -15,10179
  210,20090128,   11,  -11,     ,  -11,10181
  210,20090128,   12,   -8,  -19,   -9,10182
  210,20090128,   13,    5,     ,    4,10174
  210,20090128,   14,   11,     ,    8,10178
  210,20090128,   15,   14,     ,    7,10179
  210,20090128,   16,   10,     ,   -3,10183
  210,20090128,   17,    3,     ,  -13,10188
  210,20090128,   18,    2,  -17,  -13,10190
  210,20090128,   19,    0,     ,  -15,10195
  210,20090128,   20,   -4,     ,  -16,10196
  210,20090128,   21,  -10,     ,  -18,10199
  210,20090128,   22,  -22,     ,  -28,10201
  210,20090128,   23,  -17,     ,  -18,10202
  210,20090128,   24,  -16,  -26,  -16,10201
  210,20090129,    1,  -15,     ,  -15,10201
  210,20090129,    2,  -18,     ,  -18,10204
  210,20090129,    3,  -19,     ,  -19,10204
  210,20090129,    4,  -17,     ,  -17,10207
  210,20090129,    5,  -18,     ,  -18,10209
  210,20090129,    6,  -20,  -19,  -20,10211
  210,20090129,    7,  -22,     ,  -22,10215
  210,20090129,    8,  -22,     ,  -23,10219
  210,20090129,    9,  -19,     ,  -21,10218
  210,20090129,   10,  -10,     ,  -12,10218
  210,20090129,   11,    7,     ,    4,10220
  210,20090129,   12,   19,  -21,    4,10218
  210,20090129,   13,   23,     ,  -12,10213
  210,20090129,   14,   18,     ,  -14,10213
  210,20090129,   15,   16,     ,  -16,10210
  210,20090129,   16,   11,     ,  -16,10211
  210,20090129,   17,    5,     ,  -16,10211
  210,20090129,   18,   -1,   -6,  -17,10216
  210,20090129,   19,   -7,     ,  -20,10222
  210,20090129,   20,   -9,     ,  -21,10224
  210,20090129,   21,   -6,     ,  -18,10226
  210,20090129,   22,  -10,     ,  -22,10227
  210,20090129,   23,  -11,     ,  -23,10223
  210,20090129,   24,  -10,  -41,  -23,10219
  210,20090130,    1,  -12,     ,  -25,10222
  210,20090130,    2,  -18,     ,  -29,10223
  210,20090130,    3,  -18,     ,  -28,10229
  210,20090130,    4,  -21,     ,  -31,10231
  210,20090130,    5,  -23,     ,  -32,10228
  210,20090130,    6,  -21,  -37,  -32,10225
  210,20090130,    7,  -19,     ,  -31,10228
  210,20090130,    8,  -19,     ,  -33,10227
  210,20090130,    9,   -9,     ,  -29,10232
  210,20090130,   10,    3,     ,  -22,10233
  210,20090130,   11,   19,     ,  -12,10230
  210,20090130,   12,   35,  -31,   -7,10223
  210,20090130,   13,   42,     ,  -13,10215
  210,20090130,   14,   45,     ,  -11,10209
  210,20090130,   15,   47,     ,  -15,10207
  210,20090130,   16,   34,     ,  -13,10212
  210,20090130,   17,   16,     ,  -14,10215
  210,20090130,   18,   11,   -6,  -15,10216
  210,20090130,   19,    8,     ,  -21,10215
  210,20090130,   20,    5,     ,  -22,10209
  210,20090130,   21,    1,     ,  -25,10207
  210,20090130,   22,    1,     ,  -24,10207
  210,20090130,   23,   -4,     ,  -26,10206
  210,20090130,   24,   -6,  -13,  -26,10203
  210,20090131,    1,   -7,     ,  -28,10200
  210,20090131,    2,   -8,     ,  -30,10195
  210,20090131,    3,   -7,     ,  -30,10194
  210,20090131,    4,  -14,     ,  -34,10194
  210,20090131,    5,  -19,     ,  -36,10192
  210,20090131,    6,  -20,  -26,  -39,10190
  210,20090131,    7,  -18,     ,  -40,10195
  210,20090131,    8,  -13,     ,  -39,10192
  210,20090131,    9,   -4,     ,  -36,10191
  210,20090131,   10,    6,     ,  -31,10189
  210,20090131,   11,   15,     ,  -31,10187
  210,20090131,   12,   20,  -25,  -29,10181
  210,20090131,   13,   26,     ,  -28,10178
  210,20090131,   14,   29,     ,  -23,10176
  210,20090131,   15,   27,     ,  -24,10175
  210,20090131,   16,   20,     ,  -27,10178
  210,20090131,   17,   10,     ,  -27,10181
  210,20090131,   18,    7,   -1,  -30,10180
  210,20090131,   19,    5,     ,  -34,10181
  210,20090131,   20,    0,     ,  -39,10183
  210,20090131,   21,    1,     ,  -41,10185
  210,20090131,   22,    2,     ,  -37,10185
  210,20090131,   23,    9,     ,  -35,10182
  210,20090131,   24,    3,  -12,  -35,10178
  210,20090201,    1,    7,     ,  -40,10176
  210,20090201,    2,   -1,     ,  -42,10173
  210,20090201,    3,  -15,     ,  -39,10169
  210,20090201,    4,  -17,     ,  -37,10165
  210,20090201,    5,  -22,     ,  -38,10162
  210,20090201,    6,  -14,  -32,  -25,10155
  210,20090201,    7,   -6,     ,  -23,10153
  210,20090201,    8,  -10,     ,  -53,10151
  210,20090201,    9,  -13,     ,  -69,10147
  210,20090201,   10,  -10,     ,  -74,10144
  210,20090201,   11,   -9,     ,  -72,10138
  210,20090201,   12,  -11,  -19,  -79,10130
  210,20090201,   13,  -11,     ,  -72,10122
  210,20090201,   14,   -8,     ,  -67,10113
  210,20090201,   15,  -11,     ,  -63,10116
  210,20090201,   16,  -18,     ,  -64,10117
  210,20090201,   17,  -18,     ,  -59,10114
  210,20090201,   18,  -14,  -25,  -52,10112
  210,20090201,   19,  -12,     ,  -52,10112
  210,20090201,   20,  -11,     ,  -53,10106
  210,20090201,   21,  -10,     ,  -54,10098
  210,20090201,   22,  -14,     ,  -50,10093
  210,20090201,   23,  -18,     ,  -46,10087
  210,20090201,   24,  -17,  -24,  -46,10079
  210,20090202,    1,  -15,     ,  -44,10073
  210,20090202,    2,  -17,     ,  -40,10066
  210,20090202,    3,  -12,     ,  -39,10058
  210,20090202,    4,  -11,     ,  -35,10047
  210,20090202,    5,   -8,     ,  -29,10041
  210,20090202,    6,   -6,  -23,  -26,10033
  210,20090202,    7,   -3,     ,  -26,10026
  210,20090202,    8,   -1,     ,  -25,10021
  210,20090202,    9,    5,     ,  -26,10010
  210,20090202,   10,    8,     ,  -22,10007
  210,20090202,   11,   11,     ,  -14,10002
  210,20090202,   12,   14,   -7,  -17, 9994
  210,20090202,   13,   14,     ,  -10, 9988
  210,20090202,   14,   14,     ,   -5, 9976
  210,20090202,   15,   20,     ,   -4, 9975
  210,20090202,   16,   24,     ,   -9, 9969
  210,20090202,   17,   28,     ,  -12, 9971
  210,20090202,   18,   28,    9,  -10, 9974
  210,20090202,   19,   26,     ,  -11, 9970
  210,20090202,   20,   24,     ,  -11, 9968
  210,20090202,   21,   23,     ,  -11, 9967
  210,20090202,   22,   27,     ,   -8, 9967
  210,20090202,   23,   26,     ,   -7, 9969
  210,20090202,   24,   26,   18,   -5, 9968
  210,20090203,    1,   25,     ,   -4, 9968
  210,20090203,    2,   23,     ,   -6, 9969
  210,20090203,    3,   18,     ,   -6, 9969
  210,20090203,    4,   17,     ,   -4, 9976
  210,20090203,    5,   19,     ,    1, 9979
  210,20090203,    6,   23,    6,    4, 9986
  210,20090203,    7,   26,     ,    7, 9994
  210,20090203,    8,   25,     ,    8, 9995
  210,20090203,    9,   27,     ,   14, 9999
  210,20090203,   10,   30,     ,   10,10003
  210,20090203,   11,   26,     ,    1,10006
  210,20090203,   12,   21,   21,    6,10006
  210,20090203,   13,   15,     ,   -1,10008
  210,20090203,   14,   14,     ,    3,10007
  210,20090203,   15,   13,     ,    2,10006
  210,20090203,   16,    7,     ,    2,10009
  210,20090203,   17,    2,     ,    1,10009
  210,20090203,   18,    2,    3,    1,10010
  210,20090203,   19,    2,     ,    1,10011
  210,20090203,   20,    2,     ,    1,10011
  210,20090203,   21,    2,     ,    1,10010
  210,20090203,   22,    4,     ,   -4,10007
  210,20090203,   23,    4,     ,   -8,10003
  210,20090203,   24,    4,   -1,  -12, 9998
  210,20090204,    1,    2,     ,  -14, 9995
  210,20090204,    2,    1,     ,  -20, 9994
  210,20090204,    3,   -3,     ,  -23, 9992
  210,20090204,    4,  -17,     ,  -29, 9989
  210,20090204,    5,  -22,     ,  -27, 9986
  210,20090204,    6,  -17,  -51,  -22, 9985
  210,20090204,    7,  -15,     ,  -23, 9985
  210,20090204,    8,  -23,     ,  -32, 9986
  210,20090204,    9,  -13,     ,  -19, 9985
  210,20090204,   10,    4,     ,  -13, 9984
  210,20090204,   11,    8,     ,  -11, 9981
  210,20090204,   12,   13,  -39,  -11, 9977
  210,20090204,   13,   10,     ,  -24, 9972
  210,20090204,   14,   10,     ,  -18, 9967
  210,20090204,   15,    8,     ,  -14, 9963
  210,20090204,   16,    5,     ,  -15, 9966
  210,20090204,   17,    5,     ,  -20, 9968
  210,20090204,   18,    5,    3,  -16, 9965
  210,20090204,   19,    5,     ,  -14, 9967
  210,20090204,   20,    4,     ,  -10, 9966
  210,20090204,   21,    4,     ,   -7, 9964
  210,20090204,   22,    1,     ,   -8, 9961
  210,20090204,   23,    3,     ,   -5, 9963
  210,20090204,   24,    4,   -3,   -9, 9958
  210,20090205,    1,   -4,     ,  -14, 9954
  210,20090205,    2,   -1,     ,  -12, 9953
  210,20090205,    3,   -3,     ,  -11, 9946
  210,20090205,    4,   -3,     ,  -11, 9935
  210,20090205,    5,   -2,     ,   -9, 9929
  210,20090205,    6,   -1,   -8,   -6, 9925
  210,20090205,    7,    2,     ,   -4, 9920
  210,20090205,    8,    6,     ,    0, 9921
  210,20090205,    9,    8,     ,    3, 9916
  210,20090205,   10,   13,     ,    7, 9916
  210,20090205,   11,   18,     ,   13, 9914
  210,20090205,   12,   24,    0,   19, 9910
  210,20090205,   13,   42,     ,   37, 9907
  210,20090205,   14,   57,     ,   44, 9903
  210,20090205,   15,   61,     ,   48, 9905
  210,20090205,   16,   62,     ,   49, 9907
  210,20090205,   17,   64,     ,   51, 9909
  210,20090205,   18,   62,   29,   50, 9912
  210,20090205,   19,   65,     ,   50, 9913
  210,20090205,   20,   63,     ,   49, 9918
  210,20090205,   21,   63,     ,   47, 9920
  210,20090205,   22,   57,     ,   43, 9922
  210,20090205,   23,   58,     ,   43, 9923
  210,20090205,   24,   39,   24,   30, 9923
  210,20090206,    1,   32,     ,   26, 9921
  210,20090206,    2,   20,     ,   16, 9920
  210,20090206,    3,   32,     ,   29, 9922
  210,20090206,    4,   23,     ,   20, 9922
  210,20090206,    5,   22,     ,   20, 9920
  210,20090206,    6,  -11,  -22,  -11, 9917
  210,20090206,    7,   -9,     ,   -9, 9915
  210,20090206,    8,   13,     ,   11, 9915
  210,20090206,    9,   33,     ,   32, 9907
  210,20090206,   10,   50,     ,   40, 9908
  210,20090206,   11,   61,     ,   45, 9903
  210,20090206,   12,   71,  -25,   51, 9904
  210,20090206,   13,   73,     ,   49, 9899
  210,20090206,   14,   76,     ,   51, 9894
  210,20090206,   15,   77,     ,   50, 9897
  210,20090206,   16,   77,     ,   52, 9896
  210,20090206,   17,   55,     ,   41, 9896
  210,20090206,   18,   41,   15,   37, 9897
  210,20090206,   19,   45,     ,   41, 9897
  210,20090206,   20,   34,     ,   32, 9896
  210,20090206,   21,   24,     ,   19, 9898
  210,20090206,   22,   22,     ,   19, 9899
  210,20090206,   23,   -6,     ,   -7, 9895
  210,20090206,   24,   -5,  -27,   -6, 9898
  210,20090207,    1,   12,     ,   11, 9894
  210,20090207,    2,   33,     ,   32, 9895
  210,20090207,    3,   34,     ,   29, 9894
  210,20090207,    4,   32,     ,   25, 9898
  210,20090207,    5,   28,     ,   19, 9900
  210,20090207,    6,   30,  -14,   22, 9901
  210,20090207,    7,   28,     ,   19, 9897
  210,20090207,    8,   29,     ,   23, 9908
  210,20090207,    9,   33,     ,   23, 9911
  210,20090207,   10,   40,     ,   21, 9913
  210,20090207,   11,   49,     ,   23, 9917
  210,20090207,   12,   50,   26,   12, 9919
  210,20090207,   13,   43,     ,   17, 9922
  210,20090207,   14,   44,     ,    2, 9923
  210,20090207,   15,   35,     ,    1, 9927
  210,20090207,   16,   32,     ,    6, 9936
  210,20090207,   17,   21,     ,   -1, 9943
  210,20090207,   18,   17,    0,   -1, 9947
  210,20090207,   19,   26,     ,    9, 9952
  210,20090207,   20,   32,     ,   11, 9955
  210,20090207,   21,   29,     ,   11, 9960
  210,20090207,   22,   25,     ,   11, 9966
  210,20090207,   23,   22,     ,   12, 9971
  210,20090207,   24,   13,    2,    2, 9973
  210,20090208,    1,   13,     ,    4, 9977
  210,20090208,    2,   29,     ,   11, 9981
  210,20090208,    3,   18,     ,    4, 9982
  210,20090208,    4,   18,     ,    5, 9986
  210,20090208,    5,   17,     ,    6, 9993
  210,20090208,    6,   22,   -2,    8, 9999
  210,20090208,    7,   14,     ,   -4,10007
  210,20090208,    8,   20,     ,    4,10016
  210,20090208,    9,   14,     ,    1,10019
  210,20090208,   10,    6,     ,   -2,10029
  210,20090208,   11,   17,     ,    6,10027
  210,20090208,   12,    7,   -4,   -1,10032
  210,20090208,   13,    4,     ,    0,10035
  210,20090208,   14,   15,     ,    8,10034
  210,20090208,   15,   22,     ,   13,10036
  210,20090208,   16,   14,     ,    4,10037
  210,20090208,   17,   13,     ,   -6,10041
  210,20090208,   18,    3,  -13,   -8,10042
  210,20090208,   19,   11,     ,   -2,10041
  210,20090208,   20,    8,     ,   -5,10043
  210,20090208,   21,   10,     ,   -5,10041
  210,20090208,   22,   11,     ,   -7,10040
  210,20090208,   23,    8,     ,   -4,10040
  210,20090208,   24,   17,  -13,    3,10037
  210,20090209,    1,   18,     ,    4,10033
  210,20090209,    2,   25,     ,    7,10030
  210,20090209,    3,   22,     ,    6,10024
  210,20090209,    4,   21,     ,    8,10022
  210,20090209,    5,   18,     ,    8,10020
  210,20090209,    6,   18,   12,    9,10016
  210,20090209,    7,   20,     ,   11,10023
  210,20090209,    8,   25,     ,   16,10022
  210,20090209,    9,   33,     ,   24,10026
  210,20090209,   10,   40,     ,   26,10027
  210,20090209,   11,   41,     ,   15,10029
  210,20090209,   12,   44,   18,   13,10026
  210,20090209,   13,   47,     ,   18,10023
  210,20090209,   14,   49,     ,   22,10011
  210,20090209,   15,   48,     ,   27,10000
  210,20090209,   16,   46,     ,   28, 9988
  210,20090209,   17,   44,     ,   30, 9980
  210,20090209,   18,   39,   39,   29, 9966
  210,20090209,   19,   33,     ,   22, 9949
  210,20090209,   20,   25,     ,   17, 9928
  210,20090209,   21,   23,     ,   15, 9904
  210,20090209,   22,   13,     ,    6, 9885
  210,20090209,   23,   17,     ,   11, 9862
  210,20090209,   24,   21,   10,   15, 9848
  210,20090210,    1,   27,     ,   23, 9826
  210,20090210,    2,   35,     ,   31, 9809
  210,20090210,    3,   50,     ,   48, 9792
  210,20090210,    4,   56,     ,   53, 9781
  210,20090210,    5,   65,     ,   62, 9776
  210,20090210,    6,   76,   21,   70, 9774
  210,20090210,    7,   75,     ,   70, 9778
  210,20090210,    8,   65,     ,   61, 9788
  210,20090210,    9,   30,     ,   25, 9807
  210,20090210,   10,   20,     ,   13, 9836
  210,20090210,   11,   18,     ,   10, 9872
  210,20090210,   12,   23,   12,   15, 9902
  210,20090210,   13,   32,     ,   20, 9930
  210,20090210,   14,   36,     ,   21, 9957
  210,20090210,   15,   42,     ,   20, 9979
  210,20090210,   16,   43,     ,   17, 9997
  210,20090210,   17,   39,     ,   15,10017
  210,20090210,   18,   34,   22,   15,10031
  210,20090210,   19,   33,     ,   13,10046
  210,20090210,   20,   31,     ,   18,10058
  210,20090210,   21,   31,     ,    6,10072
  210,20090210,   22,   30,     ,    6,10084
  210,20090210,   23,   31,     ,    6,10094
  210,20090210,   24,   25,   13,    2,10104
  210,20090211,    1,   25,     ,   -1,10112
  210,20090211,    2,   26,     ,    1,10119
  210,20090211,    3,   21,     ,    3,10123
  210,20090211,    4,   25,     ,   -4,10126
  210,20090211,    5,   23,     ,    6,10127
  210,20090211,    6,   29,    1,   14,10128
  210,20090211,    7,   21,     ,    6,10131
  210,20090211,    8,   28,     ,   10,10134
  210,20090211,    9,   40,     ,   11,10135
  210,20090211,   10,   47,     ,   20,10135
  210,20090211,   11,   50,     ,   31,10136
  210,20090211,   12,   44,   10,   27,10133
  210,20090211,   13,   43,     ,   29,10133
  210,20090211,   14,   42,     ,   29,10132
  210,20090211,   15,   41,     ,   28,10133
  210,20090211,   16,   38,     ,   19,10134
